0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
0.52847135	0.5628882	0.50410056	-0.5736193	0.7034011	-0.4212221	0.4114511	-0.35475242	-0.47129062	-0.5604813	-0.46524584	0.49496275	-0.49784297	0.3258135	0.46421856
0.5183022	0.6900448	0.5135953	-0.674735	0.48701447	-0.41574538	0.59011704	-0.36517745	-0.83787304	-0.48391506	-0.5774074	0.71181065	-0.63986295	0.4028439	0.5173756
0.5287666	0.64544654	0.5819353	-0.30686867	0.4909842	-0.5318058	0.65710145	-0.6809124	-0.30321068	-0.59156656	-0.55157566	0.7176984	-0.6370762	0.5866387	0.5179002
0.6459218	0.67731225	0.6810662	-0.5333808	0.49446505	-0.26199293	0.5736406	-0.6924887	-0.46777344	-0.6802088	-0.37334895	0.6047517	-0.41065478	0.665112	0.55785555
0.6676721	0.30731446	0.4949205	-0.44169214	0.26360175	-0.9114107	0.58358574	-1.0805231	-0.26086164	-0.6196484	-0.54984903	0.15175644	-0.4624476	0.50142413	0.6186006
0.5768014	0.50687295	0.42326748	-0.55777246	0.63671196	-0.42815876	0.480429	-0.65927684	-0.31025624	-0.4887072	-0.51235396	0.55422187	-0.25299498	0.09938019	0.62713957
0.5620057	0.5765179	0.8893973	-0.81860167	0.6017753	-0.7286498	0.46021947	-0.68466544	-0.5027701	-0.74622095	-0.70208377	0.26236907	-0.13277555	0.8778148	0.9889693
0.4391901	0.51848733	0.43342707	-0.38201302	0.7049909	-1.0014393	0.7628701	-0.64870155	-0.47812736	-0.6380139	-0.7401489	0.49350214	-0.77762824	0.805514	0.5897471
0.24317832	0.049679544	-0.8985754	0.28343496	0.055135306	1.6648103	0.34337938	-0.008174552	-1.0970049	-1.0635445	-0.3121596	1.3490335	-0.89219207	1.1181915	0.513579
1.0097501	0.597755	1.1133196	-0.7568762	0.88825965	-0.040979773	0.87168133	-0.6342283	-0.46400025	-0.6789069	-0.7115923	0.7852226	-0.83130777	1.107274	0.7243265
0.55928	0.62132293	0.9685176	-0.55933475	0.3422871	-0.3661988	0.40566456	-0.6461767	-0.5064578	-0.35955563	-0.51144415	0.5861003	-0.26782903	0.79983705	0.5464668
-0.35272655	0.89667	0.56455845	-0.6236824	0.70257795	-1.053863	0.536622	-1.342904	-1.0959952	-0.69477904	-0.6680765	-0.21388803	-0.8032855	0.944392	0.47526646
0.67819685	0.5529714	0.33080238	-0.3584373	0.26990768	-0.23086658	0.6337351	-0.28932008	-0.5907285	-0.47057554	-0.76214695	0.5093437	-0.41755193	0.53140557	0.6584621
0.73877656	0.48326242	0.51618916	-0.4341121	0.6055506	-0.33007908	0.8538488	-0.2245021	-0.49570417	-0.13220844	-0.41628516	0.3003871	-0.52899325	0.6611315	0.820601
0.8828996	0.8278565	1.1198231	-0.9265139	0.47073016	-0.83285636	0.43854493	-0.40062258	-0.6406557	-0.21462595	-0.3478441	0.24206403	-0.38712013	0.07362135	0.54232883
0.9530126	0.23110203	0.14140733	-1.118615	1.9504644	0.3901473	1.3930812	0.07086914	-0.8509906	-0.7647703	-2.0779707	-0.0024069655	-0.8588824	-0.9049722	0.8461647
0.26211163	0.6268534	0.867725	-0.7327088	0.71926874	-0.8840124	0.5174178	-0.92080665	-0.66698515	-0.7480852	-0.6301039	0.6282477	-0.63959527	0.6974899	0.5883015
0.68247396	0.7386318	0.835266	-0.8515809	0.62509453	-0.6830733	0.6497164	-0.7372317	-0.6834883	-0.62925124	-0.6278818	0.75228256	-0.45539284	0.644245	0.608418
0.51109177	0.46156657	0.49575588	-0.47479117	0.25271472	-0.049939297	0.51286143	-0.33535784	-0.35155767	-0.5158248	-0.42412445	0.5100511	-0.3903974	0.4297047	0.50039077
0.9153473	0.69942504	0.84844524	-0.95377946	0.5044108	-0.76375943	0.42150187	-0.5637087	-0.39064893	-0.5758451	-0.6406272	0.77062935	-0.5830055	0.35927653	0.91093576
0.8359343	0.4006393	0.7959402	-0.5910323	0.5656213	-0.21529378	0.61067617	-0.50367177	-0.26578394	-0.36164966	-0.47150603	0.93404335	-0.56381565	0.59115595	0.6471155
0.5375628	0.8612113	0.8433092	-0.5608862	0.81033903	-0.047940496	0.9715154	-0.8651155	-0.41671473	-0.8002292	-0.475796	0.7528077	-0.7519865	0.7356607	0.71575767
0.77320844	0.30104643	0.9203389	-0.354482	0.7487863	-0.85427356	0.99631816	-1.0091817	-0.20455803	-0.43896934	-0.69532394	1.05938	-0.60534066	0.97994727	0.54739946
0.37707183	0.712694	0.4787751	-0.5941844	0.8464331	-0.9412758	1.0083135	-0.89422554	-0.9574813	-0.68053395	-1.0690751	0.4017333	-0.70376265	0.8871864	0.7550517
0.8694468	0.3804428	1.218946	-1.0014873	0.3264795	-1.0998952	0.3801221	-0.6755604	-1.0822235	-0.48877987	-0.59304935	0.81239325	-0.72518975	0.5991195	0.56421757
0.4998593	0.36784008	0.8147501	-0.679191	0.4209594	-0.60420734	0.53024936	-0.46040758	-0.7702042	-0.26723742	-0.57104576	0.50363195	-0.3887057	0.10380211	0.63729787
0.76282096	0.3385685	0.8196562	-0.7643469	0.8447885	-1.0974994	0.7560452	-0.8799186	-0.62866384	-0.77978927	-0.71858686	0.61079353	-0.6270924	0.75602835	0.6279019
0.49841747	0.6024335	0.5986876	-0.49458712	0.3294582	-0.6416758	0.6431443	-0.4494116	-0.34556365	-0.6574165	-0.6529706	0.3892834	-0.52302086	0.35786456	0.7008686
0.70169663	0.5238787	0.72550774	-0.7337483	0.46229264	-0.36841616	0.42259926	-0.7314217	-0.6792759	-0.44455832	-0.44219857	0.7145384	-0.48471594	0.24330656	0.43505397
0.7780017	0.39090553	0.70527095	-0.5930592	0.45573857	-1.1342778	0.47424024	-0.48523602	-0.706241	-0.45745143	-0.74655664	0.62498516	-0.35240555	0.048599396	0.97109914
1.0703784	0.6634239	0.8253721	-1.0762805	0.6230808	-0.74090254	0.46595657	-0.8366093	-0.9446333	-0.75246364	-0.5673849	0.96018046	-0.8494464	0.44150022	0.45228925
0.9069601	0.61975724	0.97961026	-0.9325633	0.49334398	-0.6414348	0.5527354	-0.6393096	-0.46680966	-0.46067506	-0.55610675	0.9946983	-0.58070743	0.45220658	0.652821
1.2654921	0.95552313	0.8244111	-0.17956378	0.6261614	0.35504946	0.870079	-0.23250897	-1.9427605	-0.659891	0.14313324	1.5155332	-0.6201729	0.07853273	0.45018014
0.6354361	0.7160751	0.6365192	-0.31048876	0.6400446	-0.53102404	0.7797703	-1.0197692	-0.78252023	-0.85620683	-0.9092745	0.51074404	-0.78315413	0.6622104	0.6093522
0.8852891	0.46605894	0.8757646	-0.83321714	0.5502071	-0.75185996	0.549142	-0.8323593	-0.56778085	-0.74248624	-0.66268444	0.62088454	-0.15822895	0.02802161	0.74120516
0.47203118	0.5889544	0.30042028	-0.5286101	0.71328497	-0.02907961	0.61576045	-0.58114034	-0.1945054	-0.6917393	-0.5506821	0.48290727	-0.6727867	0.39778724	0.61530846
0.58865047	0.45205972	0.8229579	-1.0012996	0.1100486	-0.82246107	0.046728138	-0.3347354	-0.75485766	-0.7280293	-0.49197653	0.7701533	-0.2613533	-0.6685316	0.69223213
0.16704598	0.2649693	-1.3131422	-1.143055	0.9371204	-1.3573935	0.6652581	-0.055874553	-0.95791197	-2.0434067	-0.65905786	0.6442847	-1.6032709	0.38239524	0.390009
0.9084407	0.46498412	0.6907856	-1.0383495	0.37678802	-0.7201655	0.101156384	-0.53911686	-0.43743232	-0.80876726	-0.68499565	0.92491716	-0.76147956	0.18702748	0.6707932
0.5502911	0.5721714	0.27594385	-0.42076993	0.5551639	-1.68264	1.0718739	-0.78091854	-0.47393662	-0.33942977	-0.4135291	0.74532765	-0.80658305	1.0443819	1.077675
0.6481123	0.5733381	0.4594448	-0.57132536	0.50974184	-0.23242608	0.66308284	-0.28805614	-0.4864011	-0.56692135	-0.5079452	0.8778211	-0.6175305	0.7192728	0.7439577
0.69702053	0.7970703	0.7575527	-0.6720576	0.13598834	-0.98318195	0.6467642	-0.8068392	-0.9546957	-0.7519623	-0.52436703	0.75984335	-0.3116067	0.39331546	0.8303645
-0.14909232	0.6801376	-0.36807975	0.18684171	0.89808273	-1.708322	0.93440807	-0.39410585	-1.668697	-0.32658064	-0.6960878	0.3703819	-0.83606035	1.3850864	0.30988994
0.59291965	0.53416324	0.9007142	-1.1046897	0.8981158	-0.78349715	0.53276575	-0.59340006	-0.8777308	-0.5948721	-0.56726927	0.88736004	-0.45476985	0.20953944	0.76311404
0.60422146	0.6014809	0.5460389	-0.37625507	0.5373383	0.024823008	0.47218075	-0.5630843	-0.3045482	-0.5965151	-0.4167779	0.48284465	-0.5416146	0.5694998	0.5031777
0.8005691	0.6575335	0.66371256	-0.6101997	0.78878236	-0.30730763	0.5606738	-0.73327315	-0.8368542	-0.62083113	-0.4830757	0.696203	-0.71467197	0.45274362	0.63802576
0.49834543	0.97631073	0.036531556	-0.40889555	0.9093112	-0.51232755	1.2005212	-0.9567916	-0.66276777	-1.1519806	-0.6803137	0.5850646	-0.9052176	1.6197697	0.41264316
0.79672104	0.4430404	0.93407136	-0.78095603	0.5951233	-0.7187256	0.40689868	-0.49363917	-0.41326278	-0.55627084	-0.41450733	0.86949223	-0.2469138	-0.03804831	0.68556273
0.23500058	0.6011318	0.42455205	-0.7237194	0.5425719	-0.65770346	0.74869454	-0.52264243	-0.7292453	-0.6984433	-0.7441973	0.3754474	-0.75044954	0.7234503	0.44956332
0.5096198	0.42902124	0.52040595	-0.46196768	0.359829	-0.56486225	0.5004395	-0.5147686	-0.38915515	-0.5127294	-0.59940785	0.43164238	-0.5204691	0.31235653	0.55417174
0.7930288	0.7275104	0.4428529	-0.9544999	0.4771185	0.5762384	0.65150315	-0.7644442	-0.8395189	-0.9149957	-0.8927784	1.1061018	-0.5162861	0.8252131	0.5788404
0.7029267	0.72314733	0.9444013	-0.70528895	0.60561305	-0.42025083	0.43770164	-0.72084725	-0.35998362	-0.63877726	-0.46039543	0.7508026	-0.3391385	0.38092968	0.70038843
0.7538428	0.81749946	0.6805434	-0.45947763	0.5697113	-0.4196097	0.42468902	-0.6482231	-0.22964504	-0.65442115	-0.75007176	0.4752932	-0.7105598	0.82322997	0.56422186
1.0578898	0.47778928	0.8693307	-0.7887226	1.2010883	-0.73062533	0.89563805	0.007990436	-0.5101075	-0.95628613	-0.5445942	1.0125397	-0.39049703	0.50261134	0.5378682
0.747507	0.7033621	-0.3204868	-0.09254257	0.84573084	-0.8861656	0.55622095	-1.3289204	-1.0713503	-0.7665991	-0.5989379	0.40110177	-1.0451772	0.9508394	0.58315206
0.89576375	0.42433158	0.91667396	-0.5159621	0.5293446	-0.5770603	1.0391977	-0.16519986	-0.7225356	-0.68469733	-0.2669083	1.0582471	-0.9279669	0.835288	0.5174328
0.96368766	0.69059426	1.185398	-0.845356	0.2732428	-0.70947987	0.3805779	-0.6058638	-0.85972196	-0.87703294	-1.0856255	1.0965208	-0.7384137	0.39997736	0.74237245
0.6492729	0.9771456	0.78129524	-0.48602405	0.9202071	-0.8005133	0.20662454	-0.76916575	-0.884016	-1.1209337	-0.5471472	0.1397081	-0.79870874	0.8633618	0.46064684
0.78429663	0.5839219	0.6763046	-0.6475522	0.6930343	-0.0665732	0.4073038	-0.76010865	-0.34554237	-0.5471397	-0.6414083	0.65775114	-0.798085	0.7300536	0.845033
0.8201754	0.38669038	0.5703479	-0.4911765	0.8905354	-0.81120026	0.7749804	-0.9485381	-0.5171736	-0.77293116	-0.92073613	0.8133928	-0.747733	0.84815913	0.6622673
0.79377866	0.56246233	0.5780774	-0.44921157	0.5601671	-0.08726687	0.5601625	-0.39354956	-0.42999595	-0.56778824	-0.665052	0.5745488	-0.5021834	0.69475085	0.60377175
0.6259747	0.44837764	0.50065815	-0.64779085	0.77963537	-0.7082472	0.6293297	-0.5548401	-0.7222079	-0.65046936	-0.6839722	0.56138545	-0.60397196	0.35922632	0.5973675
0.562737	0.61294764	0.43899575	-0.27699125	0.5868138	-0.41419572	0.9030454	-0.41388592	-0.51191366	-0.4437834	-0.4045334	0.24855599	-0.38746938	0.8923497	0.5606681
0.54353887	0.8803735	0.6349209	-0.63697505	0.5161639	-0.14290495	0.37881067	-0.56622773	-0.4583747	-0.5822304	-0.713176	0.38279805	-0.49190578	0.59183484	0.45922866
0.8017161	0.44863138	0.6126072	-0.4315519	0.71079046	-0.22772825	0.8096945	-0.80788785	-0.39549583	-0.6205364	-0.6970702	0.610802	-0.7705826	0.87166095	0.6847025
0.8037471	1.0609413	0.5238618	-0.9686325	0.71129	-0.4212458	0.65119666	-0.35318565	-0.7683308	-0.6490653	-0.730987	0.6817639	-0.38263193	0.6188963	0.4892325
0.77691275	0.56449556	0.87750965	-0.79219127	0.46376747	-0.08990929	0.5576643	-0.7634651	-0.35877508	-0.6754637	-0.7309497	0.77397174	-0.9132899	0.60792214	0.8239697
0.76198304	0.29550293	0.4639182	-0.58291775	0.4014351	-1.2002612	0.6018986	-0.66859865	-1.1045917	-0.5059828	-0.4028649	0.5339642	-0.28493127	0.8188675	0.09112071
0.5609042	0.7981263	0.683528	-0.75610393	0.45953158	-0.4308201	0.64805996	-0.33987468	-0.40647125	-0.4669093	-0.5675085	0.70306027	-0.55801934	0.47216997	0.65872407
0.24406151	0.30393603	0.50884753	-0.43307477	0.32296818	-0.38949528	0.2853611	-0.3330033	-0.4565751	-0.3837067	-0.39599258	0.35548785	-0.21941766	0.26097146	0.2761652
0.6002599	0.6368929	0.6674433	-0.997583	0.48215002	-0.26161575	0.7429295	-0.60862446	-1.0099611	-0.80336225	-0.56985784	0.85751367	-0.7169233	0.7921433	0.39711264
0.39900157	0.75606734	0.727283	-0.3804077	0.8399173	-0.8884012	0.16018681	-1.3495579	-1.1331904	-0.8083081	-0.58242035	0.6201791	-0.70131797	0.67470217	0.7224361
1.1527195	0.5110699	0.7136228	-0.81150335	-0.70107394	-0.24378815	-0.04056531	-1.116381	0.8102185	-0.8338831	0.22265103	1.0572733	-0.90559447	0.27118105	0.24099477
0.37508118	0.63031626	0.366633	-0.2907883	0.67845243	-0.7601724	0.73457843	-0.643522	-0.45233992	-0.6446868	-0.72917235	0.3352576	-0.6847202	0.33133945	0.6112063
-0.0029895979	0.67941654	0.20476052	-0.08281081	0.6317206	-1.0118278	1.2037159	-1.4314615	-0.13168943	-1.4165279	-0.89070433	0.88330126	-0.7312684	0.7390074	1.2402865
0.69323474	1.0812964	1.075033	-0.9952283	0.7396972	-0.45830387	0.6097404	-1.166022	-0.74678236	-0.6960314	-0.9175535	1.0255641	-0.44558555	0.40910754	0.5571596
0.25950307	0.7871456	0.43117458	-0.6106771	0.5960181	-1.1114124	0.89523375	-1.1203132	-1.0904986	-0.67373824	-0.439093	0.6275407	-0.7506369	0.81572247	0.61834043
0.6737095	0.28807157	0.58270144	-0.17968866	0.6138471	-0.45422086	1.0357063	-0.5151418	-0.42207965	-0.30355743	-0.24362333	0.69247454	-0.5701798	0.73317534	1.0513892
0.49510804	0.7092835	0.7142614	-0.7547956	0.4219831	0.35468832	0.67476755	-0.56453925	-0.49820074	-0.6892973	-0.4110904	0.97337615	-0.68935	0.7289381	0.40830746
1.0889959	0.680273	0.81382513	-0.7523679	0.5853724	-0.5748342	0.6894948	-0.48020047	-1.3906152	-0.69328964	-0.5954207	0.8111427	-0.86559206	0.5077348	0.54980904
0.6998788	0.41846806	1.077121	-0.48595914	0.37075424	-0.659008	0.82718146	-0.7842583	-0.3764476	-0.6347923	-0.7585419	0.49411556	-0.49538183	0.27116528	1.0501082
0.6995966	0.35257906	0.57859707	-0.1525145	-0.11201836	-1.097763	0.9089801	-1.34872	-0.73753077	-0.087452866	-0.94226897	1.0124564	-0.9587919	1.2295712	0.5819004
0.76274854	0.6743804	0.6188454	-0.6291728	0.5835439	-0.48207727	0.72567755	-0.46965587	-0.6673928	-0.83040553	-0.43449637	0.6875688	-0.69020647	0.8538841	0.72640973
0.5388059	0.46892416	0.6720214	-0.66943496	0.5503139	-0.4579193	0.549371	-0.5317532	-0.32886255	-0.39800024	-0.6306841	0.46229786	-0.48659346	0.34898183	0.71474284
0.6372396	0.7077239	0.72350615	-0.6093115	0.6350012	-0.71767527	0.21024418	-0.8126681	-0.5037226	-0.7554199	-0.69255626	0.7028888	-0.46530834	0.024478167	0.74281675
0.47327703	0.7964484	1.0956713	-0.9464622	0.48165736	0.41048637	1.097175	-0.0024718707	0.0895598	0.12655167	-0.13142312	0.31895283	-0.056321874	1.0803622	0.4697117
0.51876056	0.72758216	0.54171383	-0.47109917	0.6118469	-0.5067225	0.35480642	-0.7322443	-0.120051995	-0.59782606	-0.7445862	0.38155606	-0.40440413	0.47441715	0.6226732
0.1519429	1.3853743	0.82729536	-0.34127226	0.570387	0.22251484	0.5086281	0.16520093	-0.38661212	-0.39537507	-0.99217206	0.5504757	0.23289955	1.1690179	0.86267966
0.70300454	0.4229681	0.4022238	-0.52561855	0.40838367	0.31293312	0.7263432	-0.69305503	-0.5589764	-0.7619952	-0.82216626	0.36007667	-0.63921934	0.6560265	0.5355276
0.53624684	0.91047364	1.2128705	-0.86512405	0.00057694374	-0.58037627	0.7615836	-0.6538049	-1.0493356	-1.246672	-0.637443	0.70011634	-0.1772217	0.21346545	0.56398326
0.8280183	0.6984224	0.6790743	-0.8147611	0.70165586	-0.41400203	0.44685096	-0.78915966	-0.43516186	-0.9832348	-0.5529203	0.7792202	-0.5798602	-0.004288733	0.5509137
0.6194058	1.0396087	0.6362476	-0.51504874	0.71664244	-0.6786967	0.7008097	-0.91426826	-0.83808696	-0.8054017	-0.88705117	0.5109099	-0.7605719	0.67137337	0.6341975
0.5389168	0.67868555	0.478051	-0.6167572	0.26557508	-0.46557245	0.47582957	-0.7495811	-0.4316102	-0.34257266	-0.47764218	0.30001825	-0.6181288	0.44458506	0.68564415
0.40385467	0.19095515	0.5920527	-0.8941952	0.7872145	-0.4473878	0.6920422	-0.11189801	-0.84002537	-0.38736907	-0.45289654	0.6740735	-0.43261284	0.8161135	0.6331361
0.75427246	1.0801845	0.9436719	-0.78753275	0.8993817	-0.08858876	1.0312889	-0.9470126	-0.4388763	-0.8275719	-0.5231398	0.7085675	-0.4737598	0.52428627	0.8149231
0.94257176	0.5196379	1.0203779	-0.85939854	0.08133167	-1.4299749	0.9655338	-0.5017825	-0.6300756	-0.4473967	-0.66935503	0.56577736	0.11303789	1.1570721	0.8146925
0.64396757	0.5035932	0.54464245	-0.72670484	0.4156777	-0.8258626	0.6711342	-0.636654	-0.783523	-0.62721133	-0.63508093	0.682146	-0.6684882	0.45780045	0.62228465
0.7435453	0.45727548	0.4630683	-0.4337224	0.5015138	-0.7528728	0.6354669	-0.5555703	-0.41996202	-0.44753054	-0.69385713	0.5033787	-0.71676165	0.80763257	0.59495866
0.8927557	0.4996181	0.6889859	-0.805174	0.5130476	-1.10943	1.0338072	-0.6476935	-0.5226803	-0.6447936	-0.61120754	0.6205483	-0.21916224	0.35786152	0.5354301
1.0311878	0.73769796	0.3517517	-0.6831557	0.740328	-0.23450209	0.86853933	-0.61726403	-0.7968326	-0.7453952	-0.70496804	0.69722545	-0.8399701	1.4103981	0.80201864
0.38410974	0.45270908	0.42695123	-0.43412513	0.21856037	-0.34463173	0.31848857	-0.5091336	-0.3656263	-0.57137054	-0.2546926	0.46364093	-0.21378902	0.21257834	0.4543115
0.98603946	0.6402317	1.1803486	-0.80090594	0.8816932	-1.0572721	0.85399675	-0.18244366	-0.34170014	-0.72912765	-0.48835316	0.7440836	-0.63214344	0.95516545	0.28783053
0.87307787	0.5586312	0.63121647	-0.4342295	0.9103034	-0.31501982	0.8799958	-0.4606494	-0.6519938	-0.66663206	-0.4425657	0.69887835	-0.48531103	0.88516986	0.9232692
0.5586608	0.46894628	0.6745554	-0.7184882	0.4674756	-0.6691966	0.6994257	-0.3090854	-0.85757965	-0.5000231	-0.53623086	0.62089616	-0.6179371	0.6095166	0.51580226
0.85123724	0.9782303	0.42466158	-0.6471949	0.8198066	-1.3337137	0.19538826	0.091571234	-0.27832308	-0.1603361	-0.28297412	0.8223536	-0.8576823	1.2676625	0.35642734
0.9052752	0.51085186	0.77683264	-0.8132107	0.69934225	-0.44884956	0.4273027	-0.65016717	-0.76360655	-0.6140527	-0.7274862	0.80623585	-0.91769165	0.6455886	0.8614806
0.7412547	0.8457967	0.53004014	-0.4601546	0.87671727	-0.46326938	0.5955301	-0.5674722	-0.7017539	-0.7111471	-0.70220935	0.52776337	-0.692048	0.5872578	0.65153354
0.77371407	0.5574203	0.5728451	-0.7151835	0.6075111	-0.53689784	0.6974907	-0.65639335	-0.542202	-0.74814594	-0.56580675	0.65642095	-0.48122558	0.7489431	0.5609505
0.7282682	0.4988897	0.40328938	-0.53060156	0.69553095	-0.59508556	0.7569066	-0.7269767	-0.83577836	-0.70904255	-0.7360326	0.8370849	-0.7803353	0.6461718	0.5924645
0.6289726	0.53471	0.62708145	-0.44595477	0.7017765	-0.11042947	0.93223697	-0.6443669	-0.58399487	-0.7709613	-0.8076795	0.75829965	-0.8990393	0.87742203	0.81445587
0.17503548	0.058996983	0.24552858	-0.57755876	0.28702867	-0.24572845	0.5365218	-0.36225593	0.63311553	-0.43588662	-0.5282937	0.5144987	-0.3350776	0.42649236	0.62420285
0.880401	0.6471959	1.214788	-0.79131883	0.33445144	-0.17617927	0.7057962	-0.75181735	-0.61662185	-0.7709636	-0.38359523	0.37711084	-0.39651313	0.30768856	1.0465466
0.6427971	0.08869855	0.61417866	-0.72588646	0.31397235	-0.46636268	0.57215023	-0.36544573	-0.25801453	-0.537537	-0.61260706	0.37883773	-0.33498016	0.30241203	0.42091525
0.70348036	0.64962775	0.4726658	-0.52471244	0.5940749	-0.3410877	0.75636506	-0.5968325	-0.67929053	-0.84576684	-0.86981887	0.6857206	-0.8183698	0.8546136	0.6059227
0.38358495	0.9264551	0.48608074	-0.46223602	0.20821269	0.21724148	0.48274475	-0.49821696	-0.7527852	-0.59363484	-0.55151117	0.7349397	-0.46196026	0.53337795	0.5337892
0.82206756	0.7091931	0.44624218	-0.86819947	0.9726777	-0.6659978	0.6669571	-0.43213323	-0.4567228	-0.45717362	-1.0032992	0.7745406	-0.7129834	-0.1871476	0.56908244
0.7407545	0.6518147	0.5637866	-0.4902544	0.7604107	-0.014297682	0.65406793	-0.7290282	-0.74175155	-0.7350381	-0.94879866	0.7928043	-0.6127976	0.90743	0.5808583
0.5596928	0.45941904	0.5662417	-0.559462	0.5554275	-0.7715933	0.43701547	-0.32365713	-0.5358871	-0.5899986	-0.560202	0.5317552	-0.25094953	0.542188	0.42940676
0.73075783	0.57347214	0.83852774	-0.91945815	0.510368	-0.7210957	0.5650804	-0.91115487	-0.7765544	-0.6073048	-0.62940174	0.8495331	-0.7693908	0.710582	0.50057036
0.636795	0.7366311	0.7525912	-0.7144628	0.7569253	-0.6370306	0.6118129	-0.6352307	-0.8656598	-0.5649694	-0.21347678	0.6406729	-0.48838434	0.2514255	0.6083373
0.9771679	0.7772275	1.0045156	-0.715893	0.5946764	-0.4061766	0.38562414	-1.113938	-0.19245745	-0.5947622	-0.6037447	0.6793172	-0.10554899	0.1504479	0.66490287
0.27096942	1.1606045	-0.11248453	-0.63114053	0.8680326	-0.6256885	0.69527894	-1.1393105	-0.4890773	-1.0537136	-1.4882859	0.3441078	-0.7988008	0.7231291	0.77249587
0.94843334	0.6414013	1.1144967	-0.9648972	0.6978858	-0.82591665	0.30839872	-0.7541528	-0.42104578	-0.6349837	-0.7050356	1.049867	-0.72943336	0.2851154	0.7041059
0.2405638	0.75154763	-0.4081065	-0.22417952	1.3100064	-1.0380163	0.9841217	-0.88454115	-0.92453825	-0.52403796	-0.9213549	0.11326713	-0.6266403	0.8655696	0.5297819
0.67629725	0.73033804	0.70485187	-0.5691946	0.6654588	-0.7090519	0.590164	-0.48105952	-0.6407008	-0.744888	-0.6017935	0.40212396	-0.5165647	0.34515166	0.60407645
0.76091164	0.7578911	0.59546024	-0.5272936	0.6693129	-0.41019258	0.72432023	-0.7813406	-0.4427086	-0.8242754	-0.604668	0.7331819	-0.51057607	0.0141095705	0.47282875
0.30856785	0.50144714	0.5799044	-0.59106004	0.4834362	-0.7954969	0.25664127	-0.44382328	-0.4963898	-0.22032082	-0.5270527	0.18552797	-0.6234975	0.5677661	0.61220473
0.5817214	0.7339279	0.51516306	-0.50694716	0.44293064	-0.32828042	0.58372605	-0.41341406	-0.5632783	-0.5886108	-0.32496563	0.49162117	-0.4089457	0.37204787	0.7513662
0.77349705	0.6291818	0.62672615	-0.70261073	0.5864609	-0.7533441	0.7236357	-0.8110395	-0.7166907	-0.74345887	-0.75214475	0.8650151	-0.7615334	0.99660736	0.6177013
0.82755387	0.71419287	-0.12520738	0.4594564	-0.19380207	-1.8342981	1.2829337	-0.6017504	-0.45148507	0.9636243	-0.6624359	1.0999902	0.120816045	0.58532	1.3509212
0.60187334	0.87389624	0.26548094	-0.7465144	0.58646595	-1.8914934	-0.38178337	-1.128119	-1.1209153	-0.87977374	-0.1655336	1.1361932	-0.33893946	1.0077915	1.4023985
0.78218514	0.57687944	0.89137524	-0.97402686	0.5921573	-0.82152164	0.703664	-0.7416894	-0.46704632	-0.66085577	-0.73943347	0.6105536	-0.55327374	0.69348645	0.9437665
0.5464912	0.4066118	0.68245625	-0.5449556	0.554372	-0.65098447	0.38363758	-0.83303493	-0.5970676	-0.2783256	-0.5660451	0.47322273	-0.18918687	0.62288433	0.7376982
0.5335019	0.55464524	0.5799569	-0.6086186	0.75400233	-0.39759636	0.52277327	-0.64285636	-0.49892005	-0.82606524	-0.54525316	0.51118374	-0.54322964	0.4763746	0.7815102
0.74801344	0.74463344	0.74803793	-0.46899515	0.31892452	-0.9109123	0.27716875	-0.868683	-0.044021916	-0.40702114	-0.83077776	0.41311556	-0.8826464	0.9409904	0.6488085
0.42388114	0.68047404	0.6285649	-0.9233738	0.6675001	-0.7458422	0.6830601	-0.88627195	-0.8106341	-0.60812503	-0.52987343	0.7906358	-0.4909694	0.7466961	0.6257952
0.48597574	0.35709885	0.5435978	-0.34764048	0.5495309	-0.2504247	0.39001346	-0.5781401	-0.52843696	-0.42599577	-0.42744288	0.527883	-0.5126713	0.8373151	0.48444965
0.73165625	0.8080415	0.760306	-0.95991564	0.4032551	-0.42308408	0.7439331	-0.6231651	-0.6856133	-1.0145156	-0.8561488	0.7416681	-0.6236636	0.59740907	0.8933377
0.71770823	0.6065206	0.832219	-0.5097756	0.4037175	-0.14327832	0.37839565	-0.47551203	-0.46545374	-0.3992145	-0.6787018	0.59003615	-0.44091326	0.6822008	0.8830282
0.74437374	0.40002906	0.7685818	-0.73645484	0.6872761	-0.63166267	0.38771185	-0.8980164	-0.5811617	-0.33910346	-0.7084281	0.6357091	-0.6181452	0.44926658	1.0368006
0.46743074	0.7100495	0.6292587	-0.5192719	0.8803816	-0.8523041	0.7934915	-0.48718876	-0.79278934	-0.7077882	-0.7046234	0.40491572	-0.6355286	0.53997606	0.5703953
0.68380433	0.50374913	0.43632385	-0.54992837	0.72765565	-0.8973765	0.8685034	-0.78949714	-0.486066	-0.9803959	-0.9359656	0.746419	-0.44822282	0.57034135	0.7934717
0.59344447	0.65381175	-0.6552732	-0.28612038	1.1737486	-0.1312602	0.80222416	-0.7236676	-1.112434	-0.20434329	-1.0656644	0.7055203	-1.0586225	1.1506485	0.26782814
0.98142713	0.7788873	0.56774795	-0.16283266	0.20993009	-0.1675748	0.1597491	-1.3746425	-0.9261499	-1.0369531	-1.4835088	-0.1906813	-0.25119057	1.2344314	0.09337848
0.32283688	0.70254946	0.356951	-0.41173118	0.7269448	-0.48169437	0.5884959	-0.605354	-0.45279148	-0.5160726	-0.48227933	0.48025638	-0.5360467	0.668601	0.61718374
